ID,NI,CI,HI,WI,NO,DO,HO,WO,HK,WK,HPTOP,HPBOTTOM,WPLEFT,WPRIGHT,HS,WS,HD,WD,GROUP,BIAS
1777,1,96,28,28,1,96,28,28,3,3,1,1,1,1,1,1,1,1,1,96
1778,1,512,28,28,1,128,28,28,3,3,1,1,1,1,1,1,1,1,1,128
1781,1,48,113,113,1,24,112,112,2,2,0,0,0,0,1,1,1,1,1,24
1782,1,24,113,113,1,48,112,112,2,2,0,0,0,0,1,1,1,1,1,48
1783,1,96,112,112,1,48,56,56,3,3,1,1,1,1,2,2,1,1,1,48
1784,1,192,56,56,1,96,56,56,3,3,1,1,1,1,1,1,1,1,1,96
1785,1,512,28,28,1,192,28,28,3,3,1,1,1,1,1,1,1,1,1,192
1786,1,3,256,256,1,96,64,64,7,7,3,3,3,3,4,4,1,1,1,96
1787,1,3,224,224,1,144,56,56,7,7,3,3,3,3,4,4,1,1,1,144
1788,1,256,56,56,1,18,56,56,3,3,1,1,1,1,1,1,1,1,1,18
1789,1,256,56,56,1,36,28,28,3,3,1,1,1,1,2,2,1,1,1,36
1790,1,18,56,56,1,18,56,56,3,3,1,1,1,1,1,1,1,1,1,18
1791,1,36,28,28,1,36,28,28,3,3,1,1,1,1,1,1,1,1,1,36
1792,1,18,56,56,1,36,28,28,3,3,1,1,1,1,2,2,1,1,1,36
1793,1,36,28,28,1,72,14,14,3,3,1,1,1,1,2,2,1,1,1,72
1794,1,72,14,14,1,72,14,14,3,3,1,1,1,1,1,1,1,1,1,72
1795,1,18,56,56,1,18,28,28,3,3,1,1,1,1,2,2,1,1,1,18
1796,1,18,28,28,1,72,14,14,3,3,1,1,1,1,2,2,1,1,1,72
1797,1,72,14,14,1,144,7,7,3,3,1,1,1,1,2,2,1,1,1,144
1798,1,144,7,7,1,144,7,7,3,3,1,1,1,1,1,1,1,1,1,144
1799,1,18,28,28,1,18,14,14,3,3,1,1,1,1,2,2,1,1,1,18
1800,1,18,14,14,1,144,7,7,3,3,1,1,1,1,2,2,1,1,1,144
1801,1,36,28,28,1,36,14,14,3,3,1,1,1,1,2,2,1,1,1,36
1802,1,36,14,14,1,144,7,7,3,3,1,1,1,1,2,2,1,1,1,144
1803,1,128,14,14,1,128,14,14,3,3,1,1,1,1,1,1,1,1,1,128
1804,1,256,7,7,1,256,7,7,3,3,1,1,1,1,1,1,1,1,1,256
1805,1,512,14,14,1,1024,7,7,3,3,1,1,1,1,2,2,1,1,1,1024
1806,1,128,56,56,1,16,56,56,3,3,1,1,1,1,1,1,1,1,1,16
1807,1,128,56,56,1,32,28,28,3,3,1,1,1,1,2,2,1,1,1,32
1808,1,16,56,56,1,16,28,28,3,3,1,1,1,1,2,2,1,1,1,16
1809,1,16,28,28,1,64,14,14,3,3,1,1,1,1,2,2,1,1,1,64
1810,1,64,14,14,1,128,7,7,3,3,1,1,1,1,2,2,1,1,1,128
1811,1,16,28,28,1,16,14,14,3,3,1,1,1,1,2,2,1,1,1,16
1812,1,16,14,14,1,128,7,7,3,3,1,1,1,1,2,2,1,1,1,128
1813,1,32,28,28,1,32,14,14,3,3,1,1,1,1,2,2,1,1,1,32
1814,1,32,14,14,1,128,7,7,3,3,1,1,1,1,2,2,1,1,1,128
1815,1,256,56,56,1,30,56,56,3,3,1,1,1,1,1,1,1,1,1,30
1816,1,256,56,56,1,60,28,28,3,3,1,1,1,1,2,2,1,1,1,60
1817,1,30,56,56,1,30,56,56,3,3,1,1,1,1,1,1,1,1,1,30
1818,1,60,28,28,1,60,28,28,3,3,1,1,1,1,1,1,1,1,1,60
1819,1,30,56,56,1,60,28,28,3,3,1,1,1,1,2,2,1,1,1,60
1820,1,60,28,28,1,120,14,14,3,3,1,1,1,1,2,2,1,1,1,120
1821,1,120,14,14,1,120,14,14,3,3,1,1,1,1,1,1,1,1,1,120
1822,1,30,56,56,1,30,28,28,3,3,1,1,1,1,2,2,1,1,1,30
1823,1,30,28,28,1,120,14,14,3,3,1,1,1,1,2,2,1,1,1,120
1824,1,120,14,14,1,240,7,7,3,3,1,1,1,1,2,2,1,1,1,240
1825,1,240,7,7,1,240,7,7,3,3,1,1,1,1,1,1,1,1,1,240
1826,1,30,28,28,1,30,14,14,3,3,1,1,1,1,2,2,1,1,1,30
1827,1,30,14,14,1,240,7,7,3,3,1,1,1,1,2,2,1,1,1,240
1828,1,60,28,28,1,60,14,14,3,3,1,1,1,1,2,2,1,1,1,60
1829,1,60,14,14,1,240,7,7,3,3,1,1,1,1,2,2,1,1,1,240
1830,1,256,56,56,1,32,56,56,3,3,1,1,1,1,1,1,1,1,1,32
1831,1,256,56,56,1,64,28,28,3,3,1,1,1,1,2,2,1,1,1,64
1832,1,32,28,28,1,128,14,14,3,3,1,1,1,1,2,2,1,1,1,128
1833,1,128,14,14,1,256,7,7,3,3,1,1,1,1,2,2,1,1,1,256
1834,1,32,14,14,1,256,7,7,3,3,1,1,1,1,2,2,1,1,1,256
1835,1,64,14,14,1,256,7,7,3,3,1,1,1,1,2,2,1,1,1,256
1836,1,256,56,56,1,40,56,56,3,3,1,1,1,1,1,1,1,1,1,40
1837,1,256,56,56,1,80,28,28,3,3,1,1,1,1,2,2,1,1,1,80
1838,1,40,56,56,1,40,56,56,3,3,1,1,1,1,1,1,1,1,1,40
1839,1,40,56,56,1,80,28,28,3,3,1,1,1,1,2,2,1,1,1,80
1840,1,80,28,28,1,160,14,14,3,3,1,1,1,1,2,2,1,1,1,160
1841,1,40,56,56,1,40,28,28,3,3,1,1,1,1,2,2,1,1,1,40
1842,1,40,28,28,1,160,14,14,3,3,1,1,1,1,2,2,1,1,1,160
1843,1,160,14,14,1,320,7,7,3,3,1,1,1,1,2,2,1,1,1,320
1844,1,320,7,7,1,320,7,7,3,3,1,1,1,1,1,1,1,1,1,320
1845,1,40,28,28,1,40,14,14,3,3,1,1,1,1,2,2,1,1,1,40
1846,1,40,14,14,1,320,7,7,3,3,1,1,1,1,2,2,1,1,1,320
1847,1,80,28,28,1,80,14,14,3,3,1,1,1,1,2,2,1,1,1,80
1848,1,80,14,14,1,320,7,7,3,3,1,1,1,1,2,2,1,1,1,320
1849,1,256,56,56,1,44,56,56,3,3,1,1,1,1,1,1,1,1,1,44
1850,1,256,56,56,1,88,28,28,3,3,1,1,1,1,2,2,1,1,1,88
1851,1,44,56,56,1,44,56,56,3,3,1,1,1,1,1,1,1,1,1,44
1852,1,88,28,28,1,88,28,28,3,3,1,1,1,1,1,1,1,1,1,88
1853,1,44,56,56,1,88,28,28,3,3,1,1,1,1,2,2,1,1,1,88
1854,1,88,28,28,1,176,14,14,3,3,1,1,1,1,2,2,1,1,1,176
1855,1,176,14,14,1,176,14,14,3,3,1,1,1,1,1,1,1,1,1,176
1856,1,44,56,56,1,44,28,28,3,3,1,1,1,1,2,2,1,1,1,44
1857,1,44,28,28,1,176,14,14,3,3,1,1,1,1,2,2,1,1,1,176
1858,1,176,14,14,1,352,7,7,3,3,1,1,1,1,2,2,1,1,1,352
1859,1,352,7,7,1,352,7,7,3,3,1,1,1,1,1,1,1,1,1,352
1860,1,44,28,28,1,44,14,14,3,3,1,1,1,1,2,2,1,1,1,44
1861,1,44,14,14,1,352,7,7,3,3,1,1,1,1,2,2,1,1,1,352
1862,1,88,28,28,1,88,14,14,3,3,1,1,1,1,2,2,1,1,1,88
1863,1,88,14,14,1,352,7,7,3,3,1,1,1,1,2,2,1,1,1,352
1864,1,256,56,56,1,48,56,56,3,3,1,1,1,1,1,1,1,1,1,48
1865,1,256,56,56,1,96,28,28,3,3,1,1,1,1,2,2,1,1,1,96
1866,1,48,28,28,1,192,14,14,3,3,1,1,1,1,2,2,1,1,1,192
1867,1,192,14,14,1,384,7,7,3,3,1,1,1,1,2,2,1,1,1,384
1868,1,384,7,7,1,384,7,7,3,3,1,1,1,1,1,1,1,1,1,384
1869,1,48,28,28,1,48,14,14,3,3,1,1,1,1,2,2,1,1,1,48
1870,1,48,14,14,1,384,7,7,3,3,1,1,1,1,2,2,1,1,1,384
1871,1,96,14,14,1,384,7,7,3,3,1,1,1,1,2,2,1,1,1,384
1872,1,256,56,56,1,64,56,56,3,3,1,1,1,1,1,1,1,1,1,64
1873,1,256,56,56,1,128,28,28,3,3,1,1,1,1,2,2,1,1,1,128
1874,1,64,56,56,1,64,28,28,3,3,1,1,1,1,2,2,1,1,1,64
1875,1,64,28,28,1,256,14,14,3,3,1,1,1,1,2,2,1,1,1,256
1876,1,64,14,14,1,512,7,7,3,3,1,1,1,1,2,2,1,1,1,512
1877,1,128,28,28,1,128,14,14,3,3,1,1,1,1,2,2,1,1,1,128
1878,1,128,14,14,1,512,7,7,3,3,1,1,1,1,2,2,1,1,1,512
1910,1,3,299,299,1,32,149,149,3,3,0,0,0,0,2,2,1,1,1,32
1911,1,32,149,149,1,32,147,147,3,3,0,0,0,0,1,1,1,1,1,32
1912,1,32,147,147,1,64,147,147,3,3,1,1,1,1,1,1,1,1,1,64
1913,1,80,73,73,1,192,71,71,3,3,0,0,0,0,1,1,1,1,1,192
1914,1,48,35,35,1,64,35,35,5,5,2,2,2,2,1,1,1,1,1,64
1915,1,64,35,35,1,96,35,35,3,3,1,1,1,1,1,1,1,1,1,96
1916,1,96,35,35,1,96,35,35,3,3,1,1,1,1,1,1,1,1,1,96
1917,1,32,35,35,1,32,35,35,3,3,1,1,1,1,1,1,1,1,1,32
1918,1,32,35,35,1,48,35,35,3,3,1,1,1,1,1,1,1,1,1,48
1919,1,48,35,35,1,64,35,35,3,3,1,1,1,1,1,1,1,1,1,64
1920,1,320,35,35,1,384,17,17,3,3,0,0,0,0,2,2,1,1,1,384
1921,1,256,35,35,1,256,35,35,3,3,1,1,1,1,1,1,1,1,1,256
1922,1,256,35,35,1,384,17,17,3,3,0,0,0,0,2,2,1,1,1,384
1925,1,256,17,17,1,384,8,8,3,3,0,0,0,0,2,2,1,1,1,384
1926,1,256,17,17,1,288,8,8,3,3,0,0,0,0,2,2,1,1,1,288
1927,1,256,17,17,1,288,17,17,3,3,1,1,1,1,1,1,1,1,1,288
1928,1,288,17,17,1,320,8,8,3,3,0,0,0,0,2,2,1,1,1,320
1931,1,288,35,35,1,384,17,17,3,3,0,0,0,0,2,2,1,1,1,384
1932,1,96,35,35,1,96,17,17,3,3,0,0,0,0,2,2,1,1,1,96
1942,1,192,17,17,1,320,8,8,3,3,0,0,0,0,2,2,1,1,1,320
1943,1,192,17,17,1,192,8,8,3,3,0,0,0,0,2,2,1,1,1,192
1946,1,448,8,8,1,384,8,8,3,3,1,1,1,1,1,1,1,1,1,384
1947,1,64,147,147,1,96,73,73,3,3,0,0,0,0,2,2,1,1,1,96
1948,1,64,73,73,1,96,71,71,3,3,0,0,0,0,1,1,1,1,1,96
1951,1,192,71,71,1,192,35,35,3,3,0,0,0,0,2,2,1,1,1,192
1952,1,384,35,35,1,384,17,17,3,3,0,0,0,0,2,2,1,1,1,384
1953,1,192,35,35,1,224,35,35,3,3,1,1,1,1,1,1,1,1,1,224
1954,1,224,35,35,1,256,17,17,3,3,0,0,0,0,2,2,1,1,1,256
1961,1,320,17,17,1,320,8,8,3,3,0,0,0,0,2,2,1,1,1,320
1985,1,256,56,56,1,512,28,28,3,3,1,1,1,1,2,2,1,1,1,512
1988,1,512,28,28,1,1024,14,14,3,3,1,1,1,1,2,2,1,1,1,1024
1991,1,1024,14,14,1,2048,7,7,3,3,1,1,1,1,2,2,1,1,1,2048
1993,1,32,149,149,1,64,147,147,3,3,0,0,0,0,1,1,1,1,1,64
2003,1,48,112,112,1,96,56,56,3,3,1,1,1,1,2,2,1,1,1,96
2004,1,96,112,112,1,192,56,56,3,3,1,1,1,1,2,2,1,1,1,192
2005,1,192,56,56,1,384,28,28,3,3,1,1,1,1,2,2,1,1,1,384
2006,1,128,112,112,1,256,56,56,3,3,1,1,1,1,2,2,1,1,1,256
2007,1,64,112,112,1,128,56,56,3,3,1,1,1,1,2,2,1,1,1,128
2013,1,96,28,28,1,192,14,14,3,3,1,1,1,1,2,2,1,1,1,192
2014,1,192,14,14,1,288,7,7,3,3,1,1,1,1,2,2,1,1,1,288
2017,1,3,225,225,1,64,112,112,3,3,0,0,0,0,2,2,1,1,1,64
2018,1,64,112,112,1,64,112,112,3,3,1,1,1,1,1,1,1,1,1,64
2025,1,3,385,385,1,64,192,192,3,3,0,0,0,0,2,2,1,1,1,64
2026,1,64,192,192,1,64,192,192,3,3,1,1,1,1,1,1,1,1,1,64
2033,1,3,513,513,1,64,256,256,3,3,0,0,0,0,2,2,1,1,1,64
2034,1,64,256,256,1,64,256,256,3,3,1,1,1,1,1,1,1,1,1,64
2043,1,3,225,225,1,128,112,112,3,3,0,0,0,0,2,2,1,1,1,128
2044,1,128,112,112,1,128,112,112,3,3,1,1,1,1,1,1,1,1,1,128
2051,1,3,385,385,1,128,192,192,3,3,0,0,0,0,2,2,1,1,1,128
2052,1,128,192,192,1,128,192,192,3,3,1,1,1,1,1,1,1,1,1,128
2059,1,3,513,513,1,128,256,256,3,3,0,0,0,0,2,2,1,1,1,128
2060,1,128,256,256,1,128,256,256,3,3,1,1,1,1,1,1,1,1,1,128
2085,1,32,192,192,1,64,192,192,3,3,1,1,1,1,1,1,1,1,1,64
2116,1,3,225,225,1,192,112,112,3,3,0,0,0,0,2,2,1,1,1,192
2117,1,192,112,112,1,192,112,112,3,3,1,1,1,1,1,1,1,1,1,192
2123,1,3,385,385,1,192,192,192,3,3,0,0,0,0,2,2,1,1,1,192
2124,1,192,192,192,1,192,192,192,3,3,1,1,1,1,1,1,1,1,1,192
2133,1,3,513,513,1,192,256,256,3,3,0,0,0,0,2,2,1,1,1,192
2134,1,192,256,256,1,192,256,256,3,3,1,1,1,1,1,1,1,1,1,192
2149,1,48,128,128,1,96,128,128,3,3,1,1,1,1,1,1,1,1,1,96
2171,1,3,224,224,1,80,112,112,3,3,1,1,1,1,2,2,1,1,1,80
2172,1,80,112,112,1,160,112,112,3,3,1,1,1,1,1,1,1,1,1,160
2178,1,3,224,224,1,768,7,7,32,32,0,0,0,0,32,32,1,1,1,768
2179,1,3,224,224,1,1024,7,7,32,32,0,0,0,0,32,32,1,1,1,1024
2180,1,3,224,224,1,512,7,7,32,32,0,0,0,0,32,32,1,1,1,512
2230,1,3,224,224,1,40,112,112,3,3,1,1,1,1,2,2,1,1,1,40
2252,1,3,224,224,1,56,112,112,3,3,1,1,1,1,2,2,1,1,1,56
2299,1,16,112,112,1,128,56,56,3,3,1,1,1,1,2,2,1,1,1,128
2300,1,32,56,56,1,128,56,56,3,3,1,1,1,1,1,1,1,1,1,128
2304,1,32,112,112,1,256,56,56,3,3,1,1,1,1,2,2,1,1,1,256
2306,1,64,56,56,1,512,28,28,3,3,1,1,1,1,2,2,1,1,1,512
2308,1,96,28,28,1,384,28,28,3,3,1,1,1,1,1,1,1,1,1,384
2309,1,96,28,28,1,768,14,14,3,3,1,1,1,1,2,2,1,1,1,768
2311,1,3,224,224,1,64,112,112,5,5,2,2,2,2,2,2,1,1,1,64
2314,1,80,28,28,1,320,28,28,3,3,1,1,1,1,1,1,1,1,1,320
2315,1,80,28,28,1,640,14,14,3,3,1,1,1,1,2,2,1,1,1,640
2320,1,48,56,56,1,384,28,28,3,3,1,1,1,1,2,2,1,1,1,384
2322,1,64,28,28,1,256,28,28,3,3,1,1,1,1,1,1,1,1,1,256
2323,1,64,28,28,1,512,14,14,3,3,1,1,1,1,2,2,1,1,1,512
2328,1,48,28,28,1,384,14,14,3,3,1,1,1,1,2,2,1,1,1,384
2371,1,3,448,448,1,24,224,224,3,3,1,1,1,1,2,2,1,1,1,24
2372,1,24,224,224,1,96,224,224,3,3,1,1,1,1,1,1,1,1,1,96
2375,1,32,128,128,1,128,128,128,3,3,1,1,1,1,1,1,1,1,1,128
2388,1,32,112,112,1,128,112,112,3,3,1,1,1,1,1,1,1,1,1,128
2393,1,3,384,384,1,24,192,192,3,3,1,1,1,1,2,2,1,1,1,24
2394,1,24,192,192,1,96,96,96,3,3,1,1,1,1,2,2,1,1,1,96
2406,1,32,56,56,1,96,28,28,3,3,1,1,1,1,2,2,1,1,1,96
2413,1,16,56,56,1,48,28,28,3,3,1,1,1,1,2,2,1,1,1,48
2418,1,24,128,128,1,96,64,64,3,3,1,1,1,1,2,2,1,1,1,96
2441,1,192,32,32,1,96,32,32,3,3,1,1,1,1,1,1,1,1,1,96
2442,1,256,16,16,1,128,16,16,3,3,1,1,1,1,1,1,1,1,1,128
2443,1,160,8,8,1,160,8,8,3,3,1,1,1,1,1,1,1,1,1,160
2444,1,320,8,8,1,160,8,8,3,3,1,1,1,1,1,1,1,1,1,160
2447,1,128,32,32,1,64,32,32,3,3,1,1,1,1,1,1,1,1,1,64
2448,1,80,16,16,1,80,16,16,3,3,1,1,1,1,1,1,1,1,1,80
2449,1,160,16,16,1,80,16,16,3,3,1,1,1,1,1,1,1,1,1,80
2451,1,96,8,8,1,96,8,8,3,3,1,1,1,1,1,1,1,1,1,96
2452,1,192,8,8,1,96,8,8,3,3,1,1,1,1,1,1,1,1,1,96
2455,1,48,32,32,1,48,32,32,3,3,1,1,1,1,1,1,1,1,1,48
2456,1,96,32,32,1,48,32,32,3,3,1,1,1,1,1,1,1,1,1,48
2458,1,64,16,16,1,64,16,16,3,3,1,1,1,1,1,1,1,1,1,64
2459,1,128,16,16,1,64,16,16,3,3,1,1,1,1,1,1,1,1,1,64
2461,1,80,8,8,1,80,8,8,3,3,1,1,1,1,1,1,1,1,1,80
2462,1,160,8,8,1,80,8,8,3,3,1,1,1,1,1,1,1,1,1,80
2484,1,3,256,256,1,56,128,128,3,3,1,1,1,1,2,2,1,1,1,56
2509,1,3,331,331,1,96,165,165,3,3,0,0,0,0,2,2,1,1,1,96
2533,1,128,56,56,1,256,56,56,3,3,1,1,1,1,1,1,1,1,1,256
2534,1,256,28,28,1,512,28,28,3,3,1,1,1,1,1,1,1,1,1,512
2535,1,96,56,56,1,192,56,56,3,3,1,1,1,1,1,1,1,1,1,192
2536,1,192,28,28,1,384,28,28,3,3,1,1,1,1,1,1,1,1,1,384
2537,1,64,112,112,1,32,112,112,3,3,1,1,1,1,1,1,1,1,1,32
2544,1,3,224,224,1,64,112,112,7,7,3,3,3,3,2,2,1,1,1,64
2545,1,128,56,56,1,128,28,28,3,3,1,1,1,1,2,2,1,1,1,128
2546,1,128,28,28,1,128,28,28,3,3,1,1,1,1,1,1,1,1,1,128
2547,1,256,28,28,1,256,14,14,3,3,1,1,1,1,2,2,1,1,1,256
2548,1,256,14,14,1,256,14,14,3,3,1,1,1,1,1,1,1,1,1,256
2549,1,512,14,14,1,512,7,7,3,3,1,1,1,1,2,2,1,1,1,512
2550,1,512,7,7,1,512,7,7,3,3,1,1,1,1,1,1,1,1,1,512
2551,1,3,192,192,1,40,96,96,3,3,1,1,1,1,2,2,1,1,1,40
2559,1,3,256,256,1,40,128,128,3,3,1,1,1,1,2,2,1,1,1,40
2568,1,3,240,240,1,40,120,120,3,3,1,1,1,1,2,2,1,1,1,40
2577,1,3,288,288,1,40,144,144,3,3,1,1,1,1,2,2,1,1,1,40
2586,1,3,320,320,1,48,160,160,3,3,1,1,1,1,2,2,1,1,1,48
2595,1,3,384,384,1,64,192,192,3,3,1,1,1,1,2,2,1,1,1,64
2604,1,3,256,256,1,64,128,128,7,7,3,3,3,3,2,2,1,1,1,64
2605,1,128,64,64,1,128,32,32,3,3,1,1,1,1,2,2,1,1,1,128
2606,1,128,32,32,1,128,32,32,3,3,1,1,1,1,1,1,1,1,1,128
2607,1,256,32,32,1,256,16,16,3,3,1,1,1,1,2,2,1,1,1,256
2608,1,256,16,16,1,256,16,16,3,3,1,1,1,1,1,1,1,1,1,256
2609,1,512,16,16,1,512,8,8,3,3,1,1,1,1,2,2,1,1,1,512
2610,1,512,8,8,1,512,8,8,3,3,1,1,1,1,1,1,1,1,1,512
2611,1,3,192,192,1,16,96,96,3,3,1,1,1,1,2,2,1,1,1,16
2612,1,16,96,96,1,32,96,96,3,3,1,1,1,1,1,1,1,1,1,32
2613,1,32,96,96,1,64,96,96,3,3,1,1,1,1,1,1,1,1,1,64
2614,1,64,96,96,1,128,48,48,3,3,1,1,1,1,2,2,1,1,1,128
2615,1,128,48,48,1,128,48,48,3,3,1,1,1,1,1,1,1,1,1,128
2622,1,128,56,56,1,128,56,56,3,3,1,1,1,1,1,1,1,1,1,128
2629,1,128,64,64,1,128,64,64,3,3,1,1,1,1,1,1,1,1,1,128
2636,1,128,80,80,1,128,80,80,3,3,1,1,1,1,1,1,1,1,1,128
2643,1,3,384,384,1,16,192,192,3,3,1,1,1,1,2,2,1,1,1,16
2644,1,16,192,192,1,32,192,192,3,3,1,1,1,1,1,1,1,1,1,32
2645,1,32,192,192,1,64,192,192,3,3,1,1,1,1,1,1,1,1,1,64
2646,1,64,192,192,1,128,96,96,3,3,1,1,1,1,2,2,1,1,1,128
2647,1,128,96,96,1,128,96,96,3,3,1,1,1,1,1,1,1,1,1,128
2652,1,3,416,416,1,16,208,208,3,3,1,1,1,1,2,2,1,1,1,16
2653,1,16,208,208,1,32,208,208,3,3,1,1,1,1,1,1,1,1,1,32
2654,1,32,208,208,1,64,208,208,3,3,1,1,1,1,1,1,1,1,1,64
2655,1,64,208,208,1,128,104,104,3,3,1,1,1,1,2,2,1,1,1,128
2656,1,128,104,104,1,128,104,104,3,3,1,1,1,1,1,1,1,1,1,128
2663,1,3,448,448,1,16,224,224,3,3,1,1,1,1,2,2,1,1,1,16
2664,1,16,224,224,1,32,224,224,3,3,1,1,1,1,1,1,1,1,1,32
2665,1,32,224,224,1,64,224,224,3,3,1,1,1,1,1,1,1,1,1,64
2666,1,64,224,224,1,128,112,112,3,3,1,1,1,1,2,2,1,1,1,128
2667,1,128,112,112,1,128,112,112,3,3,1,1,1,1,1,1,1,1,1,128
2672,1,3,480,480,1,16,240,240,3,3,1,1,1,1,2,2,1,1,1,16
2673,1,16,240,240,1,32,240,240,3,3,1,1,1,1,1,1,1,1,1,32
2674,1,32,240,240,1,64,240,240,3,3,1,1,1,1,1,1,1,1,1,64
2675,1,64,240,240,1,128,120,120,3,3,1,1,1,1,2,2,1,1,1,128
2676,1,128,120,120,1,128,120,120,3,3,1,1,1,1,1,1,1,1,1,128
2683,1,3,224,224,1,256,31,31,14,14,0,0,0,0,7,7,1,1,1,256
2686,1,3,224,224,1,144,27,27,16,16,0,0,0,0,8,8,1,1,1,144
2689,1,3,224,224,1,64,27,27,16,16,0,0,0,0,8,8,1,1,1,64
2692,1,3,224,224,1,96,27,27,16,16,0,0,0,0,8,8,1,1,1,96
2723,1,3,224,224,1,32,56,56,7,7,3,3,3,3,4,4,1,1,1,32
2724,1,32,56,56,1,32,7,7,8,8,0,0,0,0,8,8,1,1,1,32
2725,1,64,28,28,1,64,7,7,4,4,0,0,0,0,4,4,1,1,1,64
2726,1,64,28,28,1,160,14,14,3,3,1,1,1,1,2,2,1,1,1,160
2727,1,160,14,14,1,160,7,7,2,2,0,0,0,0,2,2,1,1,1,160
2729,1,160,14,14,1,256,7,7,3,3,1,1,1,1,2,2,1,1,1,256
2730,1,64,56,56,1,64,7,7,8,8,0,0,0,0,8,8,1,1,1,64
2732,1,128,28,28,1,128,7,7,4,4,0,0,0,0,4,4,1,1,1,128
2735,1,3,224,224,1,120,56,56,4,4,0,0,0,0,4,4,1,1,1,120
2739,1,408,56,56,1,200,28,28,2,2,0,0,0,0,2,2,1,1,1,200
2743,1,584,28,28,1,288,14,14,2,2,0,0,0,0,2,2,1,1,1,288
2761,1,1000,14,14,1,496,7,7,2,2,0,0,0,0,2,2,1,1,1,496
2768,1,3,224,224,1,144,56,56,4,4,0,0,0,0,4,4,1,1,1,144
2772,1,528,56,56,1,264,28,28,2,2,0,0,0,0,2,2,1,1,1,264
2775,1,840,28,28,1,416,14,14,2,2,0,0,0,0,2,2,1,1,1,416
2797,1,1528,14,14,1,760,7,7,2,2,0,0,0,0,2,2,1,1,1,760
2803,1,3,224,224,1,72,56,56,4,4,0,0,0,0,4,4,1,1,1,72
2807,1,264,56,56,1,128,28,28,2,2,0,0,0,0,2,2,1,1,1,128
2808,1,512,28,28,1,256,14,14,2,2,0,0,0,0,2,2,1,1,1,256
2817,1,760,14,14,1,376,7,7,2,2,0,0,0,0,2,2,1,1,1,376
2823,1,256,56,56,1,128,28,28,2,2,0,0,0,0,2,2,1,1,1,128
2826,1,440,28,28,1,216,14,14,2,2,0,0,0,0,2,2,1,1,1,216
2835,1,744,14,14,1,368,7,7,2,2,0,0,0,0,2,2,1,1,1,368
2914,1,80,112,112,1,80,56,56,3,3,1,1,1,1,2,2,1,1,1,80
2915,1,80,56,56,1,80,56,56,3,3,1,1,1,1,1,1,1,1,1,80
2985,1,232,112,112,1,232,56,56,3,3,1,1,1,1,2,2,1,1,1,232
2986,1,232,56,56,1,232,56,56,3,3,1,1,1,1,1,1,1,1,1,232
2992,1,328,192,192,1,328,96,96,3,3,1,1,1,1,2,2,1,1,1,328
2993,1,328,96,96,1,328,96,96,3,3,1,1,1,1,1,1,1,1,1,328
3062,1,3,224,224,1,12,112,112,3,3,1,1,1,1,2,2,1,1,1,12
3118,1,48,112,112,1,48,56,56,3,3,1,1,1,1,2,2,1,1,1,48
3119,1,192,14,14,1,1280,7,7,3,3,1,1,1,1,2,2,1,1,1,1280
3120,1,256,14,14,1,1280,7,7,3,3,1,1,1,1,2,2,1,1,1,1280
3121,1,64,112,112,1,96,56,56,3,3,1,1,1,1,2,2,1,1,1,96
3122,1,384,14,14,1,384,14,14,3,3,1,1,1,1,1,1,1,1,1,384
3123,1,384,14,14,1,1408,7,7,3,3,1,1,1,1,2,2,1,1,1,1408
3124,1,256,28,28,1,256,28,28,3,3,1,1,1,1,1,1,1,1,1,256
3125,1,512,14,14,1,512,14,14,3,3,1,1,1,1,1,1,1,1,1,512
3126,1,512,14,14,1,2048,7,7,3,3,1,1,1,1,2,2,1,1,1,2048
3130,1,64,112,112,1,160,56,56,3,3,1,1,1,1,2,2,1,1,1,160
3131,1,160,56,56,1,160,56,56,3,3,1,1,1,1,1,1,1,1,1,160
3132,1,160,56,56,1,320,28,28,3,3,1,1,1,1,2,2,1,1,1,320
3133,1,320,28,28,1,320,28,28,3,3,1,1,1,1,1,1,1,1,1,320
3134,1,320,28,28,1,640,14,14,3,3,1,1,1,1,2,2,1,1,1,640
3135,1,640,14,14,1,640,14,14,3,3,1,1,1,1,1,1,1,1,1,640
3136,1,640,14,14,1,2560,7,7,3,3,1,1,1,1,2,2,1,1,1,2560
3140,1,64,112,112,1,192,56,56,3,3,1,1,1,1,2,2,1,1,1,192
3141,1,384,28,28,1,384,28,28,3,3,1,1,1,1,1,1,1,1,1,384
3142,1,384,28,28,1,768,14,14,3,3,1,1,1,1,2,2,1,1,1,768
3143,1,768,14,14,1,768,14,14,3,3,1,1,1,1,1,1,1,1,1,768
3144,1,768,14,14,1,2560,7,7,3,3,1,1,1,1,2,2,1,1,1,2560
3148,1,3,320,320,1,64,160,160,3,3,1,1,1,1,2,2,1,1,1,64
3149,1,64,160,160,1,160,80,80,3,3,1,1,1,1,2,2,1,1,1,160
3150,1,160,80,80,1,160,80,80,3,3,1,1,1,1,1,1,1,1,1,160
3151,1,160,80,80,1,320,40,40,3,3,1,1,1,1,2,2,1,1,1,320
3152,1,320,40,40,1,320,40,40,3,3,1,1,1,1,1,1,1,1,1,320
3153,1,320,40,40,1,640,20,20,3,3,1,1,1,1,2,2,1,1,1,640
3154,1,640,20,20,1,640,20,20,3,3,1,1,1,1,1,1,1,1,1,640
3155,1,640,20,20,1,2560,10,10,3,3,1,1,1,1,2,2,1,1,1,2560
3156,1,3,224,224,1,28,112,112,3,3,1,1,1,1,2,2,1,1,1,28
