ID,NI,CI,HI,WI,NO,DO,HO,WO,HK,WK,HPTOP,HPBOTTOM,WPLEFT,WPRIGHT,HS,WS,HD,WD,GROUP,BIAS
3696,1,192,64,64,1,48,64,64,1,1,0,0,0,0,1,1,1,1,1,48
3697,1,64,32,32,1,96,32,32,1,1,0,0,0,0,1,1,1,1,1,96
3698,1,96,32,32,1,64,32,32,1,1,0,0,0,0,1,1,1,1,1,64
3699,1,256,16,16,1,80,16,16,1,1,0,0,0,0,1,1,1,1,1,80
3700,1,80,16,16,1,120,16,16,1,1,0,0,0,0,1,1,1,1,1,120
3701,1,120,16,16,1,80,16,16,1,1,0,0,0,0,1,1,1,1,1,80
3702,1,80,16,16,1,320,16,16,1,1,0,0,0,0,1,1,1,1,1,320
3703,1,320,8,8,1,96,8,8,1,1,0,0,0,0,1,1,1,1,1,96
3704,1,96,8,8,1,144,8,8,1,1,0,0,0,0,1,1,1,1,1,144
3705,1,144,8,8,1,96,8,8,1,1,0,0,0,0,1,1,1,1,1,96
3706,1,96,8,8,1,384,8,8,1,1,0,0,0,0,1,1,1,1,1,384
3707,1,16,128,128,1,32,128,128,1,1,0,0,0,0,1,1,1,1,1,32
3708,1,32,64,64,1,24,64,64,1,1,0,0,0,0,1,1,1,1,1,24
3709,1,24,64,64,1,48,64,64,1,1,0,0,0,0,1,1,1,1,1,48
3710,1,48,64,64,1,24,64,64,1,1,0,0,0,0,1,1,1,1,1,24
3711,1,48,32,32,1,48,32,32,1,1,0,0,0,0,1,1,1,1,1,48
3712,1,48,32,32,1,64,32,32,1,1,0,0,0,0,1,1,1,1,1,64
3713,1,64,32,32,1,48,32,32,1,1,0,0,0,0,1,1,1,1,1,48
3714,1,48,32,32,1,96,32,32,1,1,0,0,0,0,1,1,1,1,1,96
3715,1,96,16,16,1,64,16,16,1,1,0,0,0,0,1,1,1,1,1,64
3716,1,64,16,16,1,80,16,16,1,1,0,0,0,0,1,1,1,1,1,80
3717,1,80,16,16,1,64,16,16,1,1,0,0,0,0,1,1,1,1,1,64
3718,1,128,8,8,1,80,8,8,1,1,0,0,0,0,1,1,1,1,1,80
3719,1,80,8,8,1,96,8,8,1,1,0,0,0,0,1,1,1,1,1,96
3720,1,96,8,8,1,80,8,8,1,1,0,0,0,0,1,1,1,1,1,80
3721,1,80,8,8,1,320,8,8,1,1,0,0,0,0,1,1,1,1,1,320
3722,1,32,128,128,1,32,128,128,1,1,0,0,0,0,1,1,1,1,1,32
3723,1,64,4,256,1,129,4,256,1,1,0,0,0,0,1,1,1,1,1,129
3724,1,64,4,256,1,64,4,256,1,1,0,0,0,0,1,1,1,1,1,64
3725,1,64,4,256,1,128,4,256,1,1,0,0,0,0,1,1,1,1,1,128
3726,1,128,4,256,1,64,4,256,1,1,0,0,0,0,1,1,1,1,1,64
3727,1,256,16,16,1,192,16,16,1,1,0,0,0,0,1,1,1,1,1,192
3728,1,192,16,16,1,96,16,16,1,1,0,0,0,0,1,1,1,1,1,96
3729,1,96,4,64,1,193,4,64,1,1,0,0,0,0,1,1,1,1,1,193
3730,1,96,4,64,1,96,4,64,1,1,0,0,0,0,1,1,1,1,1,96
3731,1,96,4,64,1,192,4,64,1,1,0,0,0,0,1,1,1,1,1,192
3732,1,192,4,64,1,96,4,64,1,1,0,0,0,0,1,1,1,1,1,96
3733,1,96,16,16,1,192,16,16,1,1,0,0,0,0,1,1,1,1,1,192
3734,1,384,8,8,1,256,8,8,1,1,0,0,0,0,1,1,1,1,1,256
3735,1,256,8,8,1,128,8,8,1,1,0,0,0,0,1,1,1,1,1,128
3736,1,128,4,16,1,257,4,16,1,1,0,0,0,0,1,1,1,1,1,257
3737,1,128,4,16,1,128,4,16,1,1,0,0,0,0,1,1,1,1,1,128
3738,1,128,4,16,1,256,4,16,1,1,0,0,0,0,1,1,1,1,1,256
3739,1,256,4,16,1,128,4,16,1,1,0,0,0,0,1,1,1,1,1,128
3740,1,24,128,128,1,48,128,128,1,1,0,0,0,0,1,1,1,1,1,48
3741,1,48,128,128,1,48,128,128,1,1,0,0,0,0,1,1,1,1,1,48
3742,1,48,128,128,1,96,128,128,1,1,0,0,0,0,1,1,1,1,1,96
3743,1,96,64,64,1,192,64,64,1,1,0,0,0,0,1,1,1,1,1,192
3744,1,192,64,64,1,96,64,64,1,1,0,0,0,0,1,1,1,1,1,96
3745,1,192,32,32,1,96,32,32,1,1,0,0,0,0,1,1,1,1,1,96
3746,1,96,4,256,1,193,4,256,1,1,0,0,0,0,1,1,1,1,1,193
3747,1,96,4,256,1,96,4,256,1,1,0,0,0,0,1,1,1,1,1,96
3748,1,96,4,256,1,192,4,256,1,1,0,0,0,0,1,1,1,1,1,192
3749,1,192,4,256,1,96,4,256,1,1,0,0,0,0,1,1,1,1,1,96
3750,1,192,32,32,1,384,32,32,1,1,0,0,0,0,1,1,1,1,1,384
3751,1,384,16,16,1,288,16,16,1,1,0,0,0,0,1,1,1,1,1,288
3752,1,144,4,64,1,289,4,64,1,1,0,0,0,0,1,1,1,1,1,289
3753,1,144,4,64,1,144,4,64,1,1,0,0,0,0,1,1,1,1,1,144
3754,1,144,4,64,1,288,4,64,1,1,0,0,0,0,1,1,1,1,1,288
3755,1,288,4,64,1,144,4,64,1,1,0,0,0,0,1,1,1,1,1,144
3756,1,144,16,16,1,288,16,16,1,1,0,0,0,0,1,1,1,1,1,288
3757,1,288,16,16,1,576,16,16,1,1,0,0,0,0,1,1,1,1,1,576
3758,1,384,8,8,1,192,8,8,1,1,0,0,0,0,1,1,1,1,1,192
3759,1,192,4,16,1,385,4,16,1,1,0,0,0,0,1,1,1,1,1,385
3760,1,192,4,16,1,192,4,16,1,1,0,0,0,0,1,1,1,1,1,192
3761,1,192,4,16,1,384,4,16,1,1,0,0,0,0,1,1,1,1,1,384
3762,1,384,4,16,1,192,4,16,1,1,0,0,0,0,1,1,1,1,1,192
3763,1,192,8,8,1,384,8,8,1,1,0,0,0,0,1,1,1,1,1,384
3764,1,128,4,256,1,257,4,256,1,1,0,0,0,0,1,1,1,1,1,257
3765,1,128,4,256,1,128,4,256,1,1,0,0,0,0,1,1,1,1,1,128
3766,1,128,4,256,1,256,4,256,1,1,0,0,0,0,1,1,1,1,1,256
3767,1,256,4,256,1,128,4,256,1,1,0,0,0,0,1,1,1,1,1,128
3768,1,512,16,16,1,384,16,16,1,1,0,0,0,0,1,1,1,1,1,384
3769,1,384,16,16,1,192,16,16,1,1,0,0,0,0,1,1,1,1,1,192
3770,1,192,4,64,1,385,4,64,1,1,0,0,0,0,1,1,1,1,1,385
3771,1,192,4,64,1,192,4,64,1,1,0,0,0,0,1,1,1,1,1,192
3772,1,192,4,64,1,384,4,64,1,1,0,0,0,0,1,1,1,1,1,384
3773,1,384,4,64,1,192,4,64,1,1,0,0,0,0,1,1,1,1,1,192
3774,1,384,16,16,1,768,16,16,1,1,0,0,0,0,1,1,1,1,1,768
3775,1,768,8,8,1,512,8,8,1,1,0,0,0,0,1,1,1,1,1,512
3776,1,256,4,16,1,513,4,16,1,1,0,0,0,0,1,1,1,1,1,513
3777,1,256,4,16,1,256,4,16,1,1,0,0,0,0,1,1,1,1,1,256
3778,1,256,4,16,1,512,4,16,1,1,0,0,0,0,1,1,1,1,1,512
3779,1,512,4,16,1,256,4,16,1,1,0,0,0,0,1,1,1,1,1,256
3780,1,40,128,128,1,80,128,128,1,1,0,0,0,0,1,1,1,1,1,80
3781,1,80,128,128,1,80,128,128,1,1,0,0,0,0,1,1,1,1,1,80
3782,1,80,128,128,1,160,128,128,1,1,0,0,0,0,1,1,1,1,1,160
3783,1,160,64,64,1,320,64,64,1,1,0,0,0,0,1,1,1,1,1,320
3784,1,320,64,64,1,160,64,64,1,1,0,0,0,0,1,1,1,1,1,160
3785,1,320,32,32,1,160,32,32,1,1,0,0,0,0,1,1,1,1,1,160
3786,1,160,4,256,1,321,4,256,1,1,0,0,0,0,1,1,1,1,1,321
3787,1,160,4,256,1,160,4,256,1,1,0,0,0,0,1,1,1,1,1,160
3788,1,160,4,256,1,320,4,256,1,1,0,0,0,0,1,1,1,1,1,320
3789,1,320,4,256,1,160,4,256,1,1,0,0,0,0,1,1,1,1,1,160
3790,1,320,32,32,1,640,32,32,1,1,0,0,0,0,1,1,1,1,1,640
3791,1,640,16,16,1,480,16,16,1,1,0,0,0,0,1,1,1,1,1,480
3792,1,480,16,16,1,240,16,16,1,1,0,0,0,0,1,1,1,1,1,240
3793,1,240,4,64,1,481,4,64,1,1,0,0,0,0,1,1,1,1,1,481
3794,1,240,4,64,1,240,4,64,1,1,0,0,0,0,1,1,1,1,1,240
3795,1,240,4,64,1,480,4,64,1,1,0,0,0,0,1,1,1,1,1,480
3796,1,480,4,64,1,240,4,64,1,1,0,0,0,0,1,1,1,1,1,240
3797,1,240,16,16,1,480,16,16,1,1,0,0,0,0,1,1,1,1,1,480
3798,1,480,16,16,1,960,16,16,1,1,0,0,0,0,1,1,1,1,1,960
3799,1,640,8,8,1,320,8,8,1,1,0,0,0,0,1,1,1,1,1,320
3800,1,320,4,16,1,641,4,16,1,1,0,0,0,0,1,1,1,1,1,641
3801,1,320,4,16,1,320,4,16,1,1,0,0,0,0,1,1,1,1,1,320
3802,1,320,4,16,1,640,4,16,1,1,0,0,0,0,1,1,1,1,1,640
3803,1,640,4,16,1,320,4,16,1,1,0,0,0,0,1,1,1,1,1,320
3804,1,320,8,8,1,640,8,8,1,1,0,0,0,0,1,1,1,1,1,640
3805,1,96,128,128,1,96,128,128,1,1,0,0,0,0,1,1,1,1,1,96
3806,1,96,128,128,1,192,128,128,1,1,0,0,0,0,1,1,1,1,1,192
3807,1,192,64,64,1,192,64,64,1,1,0,0,0,0,1,1,1,1,1,192
3808,1,192,64,64,1,384,64,64,1,1,0,0,0,0,1,1,1,1,1,384
3809,1,384,64,64,1,192,64,64,1,1,0,0,0,0,1,1,1,1,1,192
3810,1,384,32,32,1,384,32,32,1,1,0,0,0,0,1,1,1,1,1,384
3811,1,192,4,256,1,385,4,256,1,1,0,0,0,0,1,1,1,1,1,385
3812,1,192,4,256,1,192,4,256,1,1,0,0,0,0,1,1,1,1,1,192
3813,1,192,4,256,1,384,4,256,1,1,0,0,0,0,1,1,1,1,1,384
3814,1,384,4,256,1,192,4,256,1,1,0,0,0,0,1,1,1,1,1,192
3815,1,384,32,32,1,768,32,32,1,1,0,0,0,0,1,1,1,1,1,768
3816,1,768,16,16,1,576,16,16,1,1,0,0,0,0,1,1,1,1,1,576
3817,1,576,16,16,1,288,16,16,1,1,0,0,0,0,1,1,1,1,1,288
3818,1,288,4,64,1,577,4,64,1,1,0,0,0,0,1,1,1,1,1,577
3819,1,288,4,64,1,288,4,64,1,1,0,0,0,0,1,1,1,1,1,288
3820,1,288,4,64,1,576,4,64,1,1,0,0,0,0,1,1,1,1,1,576
3821,1,576,4,64,1,288,4,64,1,1,0,0,0,0,1,1,1,1,1,288
3822,1,576,16,16,1,1152,16,16,1,1,0,0,0,0,1,1,1,1,1,1152
3823,1,1152,8,8,1,768,8,8,1,1,0,0,0,0,1,1,1,1,1,768
3824,1,768,8,8,1,384,8,8,1,1,0,0,0,0,1,1,1,1,1,384
3825,1,384,4,16,1,769,4,16,1,1,0,0,0,0,1,1,1,1,1,769
3826,1,384,4,16,1,384,4,16,1,1,0,0,0,0,1,1,1,1,1,384
3827,1,384,4,16,1,768,4,16,1,1,0,0,0,0,1,1,1,1,1,768
3828,1,768,4,16,1,384,4,16,1,1,0,0,0,0,1,1,1,1,1,384
3829,1,56,128,128,1,112,128,128,1,1,0,0,0,0,1,1,1,1,1,112
3830,1,112,128,128,1,112,128,128,1,1,0,0,0,0,1,1,1,1,1,112
3831,1,112,128,128,1,224,128,128,1,1,0,0,0,0,1,1,1,1,1,224
3832,1,224,64,64,1,224,64,64,1,1,0,0,0,0,1,1,1,1,1,224
3833,1,224,64,64,1,448,64,64,1,1,0,0,0,0,1,1,1,1,1,448
3834,1,448,64,64,1,224,64,64,1,1,0,0,0,0,1,1,1,1,1,224
3835,1,448,32,32,1,448,32,32,1,1,0,0,0,0,1,1,1,1,1,448
3836,1,448,32,32,1,224,32,32,1,1,0,0,0,0,1,1,1,1,1,224
3837,1,224,4,256,1,449,4,256,1,1,0,0,0,0,1,1,1,1,1,449
3838,1,224,4,256,1,224,4,256,1,1,0,0,0,0,1,1,1,1,1,224
3839,1,224,4,256,1,448,4,256,1,1,0,0,0,0,1,1,1,1,1,448
3840,1,448,4,256,1,224,4,256,1,1,0,0,0,0,1,1,1,1,1,224
3841,1,224,32,32,1,448,32,32,1,1,0,0,0,0,1,1,1,1,1,448
3842,1,448,32,32,1,896,32,32,1,1,0,0,0,0,1,1,1,1,1,896
3843,1,896,16,16,1,672,16,16,1,1,0,0,0,0,1,1,1,1,1,672
3844,1,672,16,16,1,336,16,16,1,1,0,0,0,0,1,1,1,1,1,336
3845,1,336,4,64,1,673,4,64,1,1,0,0,0,0,1,1,1,1,1,673
3846,1,336,4,64,1,336,4,64,1,1,0,0,0,0,1,1,1,1,1,336
3847,1,336,4,64,1,672,4,64,1,1,0,0,0,0,1,1,1,1,1,672
3848,1,672,4,64,1,336,4,64,1,1,0,0,0,0,1,1,1,1,1,336
3849,1,336,16,16,1,672,16,16,1,1,0,0,0,0,1,1,1,1,1,672
3850,1,672,16,16,1,1344,16,16,1,1,0,0,0,0,1,1,1,1,1,1344
3851,1,1344,8,8,1,896,8,8,1,1,0,0,0,0,1,1,1,1,1,896
3852,1,896,8,8,1,448,8,8,1,1,0,0,0,0,1,1,1,1,1,448
3853,1,448,4,16,1,897,4,16,1,1,0,0,0,0,1,1,1,1,1,897
3854,1,448,4,16,1,448,4,16,1,1,0,0,0,0,1,1,1,1,1,448
3855,1,448,4,16,1,896,4,16,1,1,0,0,0,0,1,1,1,1,1,896
3856,1,896,4,16,1,448,4,16,1,1,0,0,0,0,1,1,1,1,1,448
3857,1,448,8,8,1,896,8,8,1,1,0,0,0,0,1,1,1,1,1,896
3858,1,128,128,128,1,128,128,128,1,1,0,0,0,0,1,1,1,1,1,128
3859,1,128,128,128,1,256,128,128,1,1,0,0,0,0,1,1,1,1,1,256
3860,1,256,64,64,1,512,64,64,1,1,0,0,0,0,1,1,1,1,1,512
3861,1,512,64,64,1,256,64,64,1,1,0,0,0,0,1,1,1,1,1,256
3862,1,256,4,256,1,513,4,256,1,1,0,0,0,0,1,1,1,1,1,513
3863,1,256,4,256,1,256,4,256,1,1,0,0,0,0,1,1,1,1,1,256
3864,1,256,4,256,1,512,4,256,1,1,0,0,0,0,1,1,1,1,1,512
3865,1,512,4,256,1,256,4,256,1,1,0,0,0,0,1,1,1,1,1,256
3866,1,512,32,32,1,1024,32,32,1,1,0,0,0,0,1,1,1,1,1,1024
3867,1,1024,16,16,1,768,16,16,1,1,0,0,0,0,1,1,1,1,1,768
3868,1,384,4,64,1,769,4,64,1,1,0,0,0,0,1,1,1,1,1,769
3869,1,384,4,64,1,384,4,64,1,1,0,0,0,0,1,1,1,1,1,384
3870,1,384,4,64,1,768,4,64,1,1,0,0,0,0,1,1,1,1,1,768
3871,1,768,4,64,1,384,4,64,1,1,0,0,0,0,1,1,1,1,1,384
3872,1,768,16,16,1,1536,16,16,1,1,0,0,0,0,1,1,1,1,1,1536
3873,1,1536,8,8,1,1024,8,8,1,1,0,0,0,0,1,1,1,1,1,1024
3874,1,512,4,16,1,1025,4,16,1,1,0,0,0,0,1,1,1,1,1,1025
3875,1,512,4,16,1,512,4,16,1,1,0,0,0,0,1,1,1,1,1,512
3876,1,512,4,16,1,1024,4,16,1,1,0,0,0,0,1,1,1,1,1,1024
3877,1,1024,4,16,1,512,4,16,1,1,0,0,0,0,1,1,1,1,1,512
3878,1,96,165,165,1,42,165,165,1,1,0,0,0,0,1,1,1,1,1,42
3879,1,42,83,83,1,42,83,83,1,1,0,0,0,0,1,1,1,1,1,42
3880,1,96,83,83,1,42,83,83,1,1,0,0,0,0,1,1,1,1,1,42
3881,1,168,83,83,1,84,83,83,1,1,0,0,0,0,1,1,1,1,1,84
3882,1,84,42,42,1,84,42,42,1,1,0,0,0,0,1,1,1,1,1,84
3883,1,168,42,42,1,84,42,42,1,1,0,0,0,0,1,1,1,1,1,84
3884,1,336,42,42,1,168,42,42,1,1,0,0,0,0,1,1,1,1,1,168
3885,1,168,42,42,1,168,42,42,1,1,0,0,0,0,1,1,1,1,1,168
3886,1,1008,42,42,1,168,42,42,1,1,0,0,0,0,1,1,1,1,1,168
3887,1,1008,42,42,1,336,42,42,1,1,0,0,0,0,1,1,1,1,1,336
3888,1,336,21,21,1,336,21,21,1,1,0,0,0,0,1,1,1,1,1,336
3889,1,1008,21,21,1,168,21,21,1,1,0,0,0,0,1,1,1,1,1,168
3890,1,1344,21,21,1,336,21,21,1,1,0,0,0,0,1,1,1,1,1,336
3891,1,2016,21,21,1,336,21,21,1,1,0,0,0,0,1,1,1,1,1,336
3892,1,2016,21,21,1,672,21,21,1,1,0,0,0,0,1,1,1,1,1,672
3893,1,672,11,11,1,672,11,11,1,1,0,0,0,0,1,1,1,1,1,672
3894,1,2016,11,11,1,336,11,11,1,1,0,0,0,0,1,1,1,1,1,336
3895,1,2688,11,11,1,672,11,11,1,1,0,0,0,0,1,1,1,1,1,672
3896,1,4032,11,11,1,672,11,11,1,1,0,0,0,0,1,1,1,1,1,672
3897,1,96,56,56,1,288,56,56,1,1,0,0,0,0,1,1,1,1,1,288
3898,1,288,56,56,1,96,56,56,1,1,0,0,0,0,1,1,1,1,1,96
3899,1,192,28,28,1,576,28,28,1,1,0,0,0,0,1,1,1,1,1,576
3900,1,576,28,28,1,192,28,28,1,1,0,0,0,0,1,1,1,1,1,192
3901,1,192,28,28,1,64,28,28,1,1,0,0,0,0,1,1,1,1,1,64
3902,1,512,28,28,1,256,28,28,1,1,0,0,0,0,1,1,1,1,1,256
3903,1,256,14,14,1,384,14,14,1,1,0,0,0,0,1,1,1,1,1,384
3904,1,1152,14,14,1,384,14,14,1,1,0,0,0,0,1,1,1,1,1,384
3905,1,512,14,14,1,1024,14,14,1,1,0,0,0,0,1,1,1,1,1,1024
3906,1,1024,14,14,1,512,14,14,1,1,0,0,0,0,1,1,1,1,1,512
3907,1,512,7,7,1,768,7,7,1,1,0,0,0,0,1,1,1,1,1,768
3908,1,2048,7,7,1,1024,7,7,1,1,0,0,0,0,1,1,1,1,1,1024
3909,1,64,56,56,1,64,56,56,1,1,0,0,0,0,1,1,1,1,1,64
3910,1,256,56,56,1,64,56,56,1,1,0,0,0,0,1,1,1,1,1,64
3911,1,512,14,14,1,1024,14,14,1,1,0,0,0,0,1,1,1,1,1,1024
3912,1,512,28,28,1,256,28,28,1,1,0,0,0,0,1,1,1,1,1,256
3913,1,256,14,14,1,1024,14,14,1,1,0,0,0,0,1,1,1,1,1,1024
3914,1,1024,14,14,1,256,14,14,1,1,0,0,0,0,1,1,1,1,1,256
3915,1,1024,7,7,1,2048,7,7,1,1,0,0,0,0,1,1,1,1,1,2048
3916,1,1024,14,14,1,512,14,14,1,1,0,0,0,0,1,1,1,1,1,512
3917,1,512,7,7,1,2048,7,7,1,1,0,0,0,0,1,1,1,1,1,2048
3918,1,2048,7,7,1,512,7,7,1,1,0,0,0,0,1,1,1,1,1,512
3919,1,40,48,48,1,40,48,48,1,1,0,0,0,0,1,1,1,1,1,40
3920,1,40,96,96,1,40,96,96,1,1,0,0,0,0,1,1,1,1,1,40
3921,1,40,1,1,1,24,1,1,1,1,0,0,0,0,1,1,1,1,1,24
3922,1,24,1,1,1,40,1,1,1,1,0,0,0,0,1,1,1,1,1,40
3923,1,40,24,24,1,80,24,24,1,1,0,0,0,0,1,1,1,1,1,80
3924,1,40,48,48,1,88,48,48,1,1,0,0,0,0,1,1,1,1,1,88
3925,1,88,1,1,1,48,1,1,1,1,0,0,0,0,1,1,1,1,1,48
3926,1,48,1,1,1,88,1,1,1,1,0,0,0,0,1,1,1,1,1,88
3927,1,88,24,24,1,80,24,24,1,1,0,0,0,0,1,1,1,1,1,80
3928,1,80,24,24,1,184,24,24,1,1,0,0,0,0,1,1,1,1,1,184
3929,1,184,1,1,1,96,1,1,1,1,0,0,0,0,1,1,1,1,1,96
3930,1,96,1,1,1,184,1,1,1,1,0,0,0,0,1,1,1,1,1,184
3931,1,184,24,24,1,80,24,24,1,1,0,0,0,0,1,1,1,1,1,80
3932,1,80,12,12,1,160,12,12,1,1,0,0,0,0,1,1,1,1,1,160
3933,1,184,12,12,1,160,12,12,1,1,0,0,0,0,1,1,1,1,1,160
3934,1,160,12,12,1,360,12,12,1,1,0,0,0,0,1,1,1,1,1,360
3935,1,360,1,1,1,184,1,1,1,1,0,0,0,0,1,1,1,1,1,184
3936,1,184,1,1,1,360,1,1,1,1,0,0,0,0,1,1,1,1,1,360
3937,1,360,12,12,1,160,12,12,1,1,0,0,0,0,1,1,1,1,1,160
3938,1,160,6,6,1,328,6,6,1,1,0,0,0,0,1,1,1,1,1,328
3939,1,360,6,6,1,328,6,6,1,1,0,0,0,0,1,1,1,1,1,328
3940,1,328,6,6,1,736,6,6,1,1,0,0,0,0,1,1,1,1,1,736
3941,1,736,1,1,1,368,1,1,1,1,0,0,0,0,1,1,1,1,1,368
3942,1,368,1,1,1,736,1,1,1,1,0,0,0,0,1,1,1,1,1,736
3943,1,736,6,6,1,328,6,6,1,1,0,0,0,0,1,1,1,1,1,328
3944,1,328,6,6,1,960,6,6,1,1,0,0,0,0,1,1,1,1,1,960
3945,1,40,64,64,1,40,64,64,1,1,0,0,0,0,1,1,1,1,1,40
3946,1,40,128,128,1,40,128,128,1,1,0,0,0,0,1,1,1,1,1,40
3947,1,40,64,64,1,88,64,64,1,1,0,0,0,0,1,1,1,1,1,88
3948,1,88,64,64,1,40,64,64,1,1,0,0,0,0,1,1,1,1,1,40
3949,1,40,32,32,1,80,32,32,1,1,0,0,0,0,1,1,1,1,1,80
3950,1,88,32,32,1,80,32,32,1,1,0,0,0,0,1,1,1,1,1,80
3951,1,80,32,32,1,184,32,32,1,1,0,0,0,0,1,1,1,1,1,184
3952,1,184,32,32,1,80,32,32,1,1,0,0,0,0,1,1,1,1,1,80
3953,1,80,16,16,1,160,16,16,1,1,0,0,0,0,1,1,1,1,1,160
3954,1,184,16,16,1,160,16,16,1,1,0,0,0,0,1,1,1,1,1,160
3955,1,160,16,16,1,360,16,16,1,1,0,0,0,0,1,1,1,1,1,360
3956,1,360,16,16,1,160,16,16,1,1,0,0,0,0,1,1,1,1,1,160
3957,1,160,8,8,1,328,8,8,1,1,0,0,0,0,1,1,1,1,1,328
3958,1,360,8,8,1,328,8,8,1,1,0,0,0,0,1,1,1,1,1,328
3959,1,328,8,8,1,736,8,8,1,1,0,0,0,0,1,1,1,1,1,736
3960,1,736,8,8,1,328,8,8,1,1,0,0,0,0,1,1,1,1,1,328
3961,1,328,8,8,1,960,8,8,1,1,0,0,0,0,1,1,1,1,1,960
3962,1,40,60,60,1,40,60,60,1,1,0,0,0,0,1,1,1,1,1,40
3963,1,40,120,120,1,40,120,120,1,1,0,0,0,0,1,1,1,1,1,40
3964,1,40,60,60,1,88,60,60,1,1,0,0,0,0,1,1,1,1,1,88
3965,1,88,60,60,1,40,60,60,1,1,0,0,0,0,1,1,1,1,1,40
3966,1,40,30,30,1,88,30,30,1,1,0,0,0,0,1,1,1,1,1,88
3967,1,88,30,30,1,88,30,30,1,1,0,0,0,0,1,1,1,1,1,88
3968,1,88,30,30,1,200,30,30,1,1,0,0,0,0,1,1,1,1,1,200
3969,1,200,1,1,1,104,1,1,1,1,0,0,0,0,1,1,1,1,1,104
3970,1,104,1,1,1,200,1,1,1,1,0,0,0,0,1,1,1,1,1,200
3971,1,200,30,30,1,88,30,30,1,1,0,0,0,0,1,1,1,1,1,88
3972,1,88,15,15,1,176,15,15,1,1,0,0,0,0,1,1,1,1,1,176
3973,1,200,15,15,1,176,15,15,1,1,0,0,0,0,1,1,1,1,1,176
3974,1,176,15,15,1,400,15,15,1,1,0,0,0,0,1,1,1,1,1,400
3975,1,400,1,1,1,200,1,1,1,1,0,0,0,0,1,1,1,1,1,200
3976,1,200,1,1,1,400,1,1,1,1,0,0,0,0,1,1,1,1,1,400
3977,1,400,15,15,1,176,15,15,1,1,0,0,0,0,1,1,1,1,1,176
3978,1,176,8,8,1,368,8,8,1,1,0,0,0,0,1,1,1,1,1,368
3979,1,400,8,8,1,368,8,8,1,1,0,0,0,0,1,1,1,1,1,368
3980,1,368,8,8,1,832,8,8,1,1,0,0,0,0,1,1,1,1,1,832
3981,1,832,1,1,1,416,1,1,1,1,0,0,0,0,1,1,1,1,1,416
3982,1,416,1,1,1,832,1,1,1,1,0,0,0,0,1,1,1,1,1,832
3983,1,832,8,8,1,368,8,8,1,1,0,0,0,0,1,1,1,1,1,368
3984,1,368,8,8,1,1064,8,8,1,1,0,0,0,0,1,1,1,1,1,1064
3985,1,40,72,72,1,40,72,72,1,1,0,0,0,0,1,1,1,1,1,40
3986,1,40,144,144,1,40,144,144,1,1,0,0,0,0,1,1,1,1,1,40
3987,1,40,72,72,1,88,72,72,1,1,0,0,0,0,1,1,1,1,1,88
3988,1,88,72,72,1,40,72,72,1,1,0,0,0,0,1,1,1,1,1,40
3989,1,40,36,36,1,96,36,36,1,1,0,0,0,0,1,1,1,1,1,96
3990,1,88,36,36,1,96,36,36,1,1,0,0,0,0,1,1,1,1,1,96
3991,1,96,36,36,1,216,36,36,1,1,0,0,0,0,1,1,1,1,1,216
3992,1,216,1,1,1,112,1,1,1,1,0,0,0,0,1,1,1,1,1,112
3993,1,112,1,1,1,216,1,1,1,1,0,0,0,0,1,1,1,1,1,216
3994,1,216,36,36,1,96,36,36,1,1,0,0,0,0,1,1,1,1,1,96
3995,1,96,18,18,1,184,18,18,1,1,0,0,0,0,1,1,1,1,1,184
3996,1,216,18,18,1,184,18,18,1,1,0,0,0,0,1,1,1,1,1,184
3997,1,184,18,18,1,416,18,18,1,1,0,0,0,0,1,1,1,1,1,416
3998,1,416,1,1,1,208,1,1,1,1,0,0,0,0,1,1,1,1,1,208
3999,1,208,1,1,1,416,1,1,1,1,0,0,0,0,1,1,1,1,1,416
4000,1,416,18,18,1,184,18,18,1,1,0,0,0,0,1,1,1,1,1,184
4001,1,184,9,9,1,400,9,9,1,1,0,0,0,0,1,1,1,1,1,400
4002,1,416,9,9,1,400,9,9,1,1,0,0,0,0,1,1,1,1,1,400
4003,1,400,9,9,1,904,9,9,1,1,0,0,0,0,1,1,1,1,1,904
4004,1,904,1,1,1,456,1,1,1,1,0,0,0,0,1,1,1,1,1,456
4005,1,456,1,1,1,904,1,1,1,1,0,0,0,0,1,1,1,1,1,904
4006,1,904,9,9,1,400,9,9,1,1,0,0,0,0,1,1,1,1,1,400
4007,1,400,9,9,1,1152,9,9,1,1,0,0,0,0,1,1,1,1,1,1152
4008,1,48,80,80,1,48,80,80,1,1,0,0,0,0,1,1,1,1,1,48
4009,1,48,160,160,1,48,160,160,1,1,0,0,0,0,1,1,1,1,1,48
4010,1,48,1,1,1,24,1,1,1,1,0,0,0,0,1,1,1,1,1,24
4011,1,24,1,1,1,48,1,1,1,1,0,0,0,0,1,1,1,1,1,48
4012,1,48,80,80,1,112,80,80,1,1,0,0,0,0,1,1,1,1,1,112
4013,1,112,1,1,1,56,1,1,1,1,0,0,0,0,1,1,1,1,1,56
4014,1,56,1,1,1,112,1,1,1,1,0,0,0,0,1,1,1,1,1,112
4015,1,112,80,80,1,48,80,80,1,1,0,0,0,0,1,1,1,1,1,48
4016,1,48,40,40,1,112,40,40,1,1,0,0,0,0,1,1,1,1,1,112
4017,1,112,40,40,1,112,40,40,1,1,0,0,0,0,1,1,1,1,1,112
